session_id,station_age_years,power_kw,num_bays,connector_type,zone,hour,day_of_week,is_weekend,ambient_temp_c,grid_load_index,start_soc_pct,battery_capacity_kwh,vehicle_segment,duration_mins,energy_kwh,failed
VG-SES-022908,4.0,30.0,4,Bharat AC-001,Gachibowli,23,4,0,26.6,0.637,55.6,40.2,4W,265.0,13.6,0
VG-SES-013620,2.0,180.0,8,CHAdeMO,Madhapur,18,1,0,34.5,0.772,27.1,65.3,4W,25.0,0.0,1
VG-SES-013808,5.0,60.0,3,CCS2,Kukatpally,9,2,0,31.5,0.66,24.0,2.5,2W,214.0,0.16,0
VG-SES-009565,4.0,150.0,3,CCS2,Uppal,20,1,0,21.9,0.785,46.1,2.6,2W,18.0,0.18,0
VG-SES-026998,6.0,150.0,4,GB/T,Secunderabad,11,5,1,36.5,0.505,20.3,3.4,2W,55.0,0.0,1
VG-SES-036859,3.0,30.0,2,Type2 AC,Secunderabad,16,5,1,36.3,0.595,22.6,292.1,Bus,279.0,93.0,0
VG-SES-003718,6.0,30.0,4,Bharat DC-001,Uppal,8,0,0,29.9,0.63,75.9,3.6,2W,144.0,0.73,0
VG-SES-005954,6.0,30.0,3,Type2 AC,Madhapur,2,6,1,25.0,0.524,50.8,3.5,2W,399.0,1.71,0
VG-SES-016419,2.0,180.0,8,CHAdeMO,Madhapur,13,0,0,37.7,0.573,53.4,2.4,2W,40.0,0.46,0
VG-SES-013434,5.0,180.0,5,CHAdeMO,Gachibowli,18,6,1,40.7,0.626,35.2,3.7,2W,19.0,0.31,0
VG-SES-006897,4.0,60.0,3,Type2 AC,Madhapur,10,3,0,39.7,0.626,75.9,66.2,4W,323.0,4.97,0
VG-SES-018350,2.0,60.0,2,CCS2,Gachibowli,13,1,0,35.2,0.506,23.5,9.6,3W,139.0,1.3,0
VG-SES-002886,2.0,180.0,8,CHAdeMO,Madhapur,20,3,0,23.8,0.769,59.7,11.3,3W,19.0,0.95,0
VG-SES-024724,5.0,60.0,3,CCS2,Kukatpally,11,0,0,31.9,0.538,34.9,6.5,3W,86.0,1.53,0
VG-SES-033788,7.0,30.0,2,Bharat AC-001,Kukatpally,5,1,0,19.8,0.511,22.8,270.6,Bus,304.0,143.15,0
VG-SES-031335,7.0,30.0,4,Type2 AC,Gachibowli,15,3,0,36.9,0.655,18.9,69.0,4W,116.0,0.0,1
VG-SES-033877,3.0,150.0,5,CCS2,Kukatpally,13,4,0,30.0,0.543,46.3,4.1,2W,16.0,0.27,0
VG-SES-028854,4.0,30.0,4,Bharat AC-001,Gachibowli,21,3,0,20.6,0.763,9.1,63.2,4W,323.0,7.75,0
VG-SES-032426,5.0,60.0,3,CCS2,Kukatpally,10,0,0,38.2,0.704,34.5,25.0,4W,174.0,5.66,0
VG-SES-015692,6.0,150.0,4,GB/T,Secunderabad,18,6,1,34.7,0.744,45.5,206.7,Bus,21.0,0.0,1
VG-SES-044277,2.0,60.0,2,CCS2,Gachibowli,9,0,0,22.4,0.595,7.0,10.0,3W,126.0,4.04,0
VG-SES-018866,4.0,30.0,4,Bharat AC-001,Gachibowli,20,4,0,27.4,0.885,33.1,2.7,2W,129.0,1.22,0
VG-SES-019326,2.0,180.0,8,CHAdeMO,Madhapur,22,2,0,27.8,0.72,56.8,7.5,3W,43.0,0.25,0
VG-SES-035101,7.0,30.0,4,Type2 AC,Gachibowli,14,2,0,35.7,0.552,58.6,209.8,Bus,213.0,79.45,0
VG-SES-037146,2.0,180.0,8,CHAdeMO,Madhapur,8,5,1,23.1,0.534,11.7,42.6,4W,47.0,13.59,0
VG-SES-017797,5.0,30.0,1,Type2 AC,Secunderabad,21,3,0,23.6,0.784,28.4,3.6,2W,444.0,0.67,0
VG-SES-018799,2.0,60.0,2,CCS2,Gachibowli,8,3,0,31.3,0.656,49.6,45.8,4W,218.0,18.99,0
VG-SES-031515,4.0,60.0,3,Type2 AC,Madhapur,11,4,0,36.5,0.661,46.1,40.9,4W,108.0,0.0,1
VG-SES-007388,5.0,180.0,5,CHAdeMO,Gachibowli,18,0,0,26.4,0.741,35.0,67.8,4W,42.0,0.0,1
VG-SES-040253,4.0,30.0,4,Bharat AC-001,Gachibowli,6,6,1,29.9,0.528,32.9,3.8,2W,474.0,0.23,0
VG-SES-012137,7.0,120.0,7,CCS2,Madhapur,6,2,0,23.9,0.505,22.0,256.4,Bus,46.0,53.26,0
VG-SES-020569,7.0,120.0,7,CCS2,Madhapur,20,1,0,38.3,0.806,16.8,69.2,4W,34.0,3.38,0
VG-SES-027987,7.0,120.0,7,CCS2,Madhapur,21,1,0,19.6,0.737,27.9,72.1,4W,20.0,1.32,0
VG-SES-028202,3.0,30.0,2,Type2 AC,Secunderabad,15,6,1,33.0,0.498,46.5,4.2,2W,235.0,2.17,0
VG-SES-027721,7.0,30.0,4,Type2 AC,Gachibowli,17,3,0,37.9,0.709,32.3,2.7,2W,194.0,0.65,0
VG-SES-003430,6.0,30.0,4,Bharat DC-001,Uppal,10,0,0,30.2,0.595,57.8,11.5,3W,127.0,4.56,0
VG-SES-040434,3.0,30.0,2,Type2 AC,Secunderabad,9,0,0,22.9,0.698,70.1,65.0,4W,134.0,17.86,0
VG-SES-022292,5.0,180.0,5,CHAdeMO,Gachibowli,20,1,0,32.4,0.775,49.8,7.3,3W,44.0,1.4,0
VG-SES-017985,7.0,30.0,2,Bharat AC-001,Kukatpally,23,6,1,24.9,0.514,41.1,2.0,2W,186.0,0.8,0
VG-SES-033950,5.0,60.0,3,CCS2,Kukatpally,16,4,0,39.4,0.639,62.9,3.4,2W,313.0,1.23,0
VG-SES-021628,2.0,15.0,1,Type2 AC,Kukatpally,22,3,0,31.1,0.722,13.1,3.7,2W,406.0,1.96,0
VG-SES-025330,2.0,15.0,1,Type2 AC,Kukatpally,19,6,1,24.0,0.81,67.7,70.8,4W,884.0,19.84,0
VG-SES-010331,7.0,120.0,7,CCS2,Madhapur,21,1,0,35.0,0.726,51.7,2.1,2W,20.0,0.0,1
VG-SES-032824,2.0,180.0,8,CHAdeMO,Madhapur,22,6,1,28.3,0.635,41.0,2.2,2W,29.0,0.27,0
VG-SES-021898,6.0,30.0,4,Bharat DC-001,Uppal,10,4,0,36.4,0.658,53.1,4.3,2W,106.0,1.87,0
VG-SES-020594,7.0,30.0,4,Type2 AC,Gachibowli,11,1,0,39.1,0.595,35.7,47.4,4W,174.0,0.0,1
VG-SES-004048,4.0,60.0,3,Type2 AC,Madhapur,8,0,0,25.8,0.656,39.1,6.7,3W,192.0,1.28,0
VG-SES-040338,2.0,180.0,8,CHAdeMO,Madhapur,12,0,0,37.5,0.523,36.8,57.7,4W,32.0,13.93,0
VG-SES-028254,3.0,150.0,5,CCS2,Kukatpally,18,5,1,24.1,0.707,29.3,3.0,2W,45.0,0.55,0
VG-SES-025317,5.0,30.0,1,Type2 AC,Secunderabad,1,5,1,30.9,0.479,37.8,7.0,3W,416.0,3.04,0
VG-SES-007153,3.0,30.0,2,Type2 AC,Secunderabad,8,1,0,18.8,0.629,39.1,11.7,3W,128.0,6.83,0
VG-SES-037275,4.0,150.0,3,CCS2,Uppal,18,3,0,28.0,0.798,48.1,60.3,4W,26.0,10.71,0
VG-SES-008974,3.0,30.0,2,Type2 AC,Secunderabad,16,3,0,38.5,0.611,33.5,2.5,2W,259.0,1.22,0
VG-SES-014876,2.0,60.0,2,CCS2,Gachibowli,16,2,0,40.4,0.545,62.4,4.1,2W,95.0,1.4,0
VG-SES-009667,5.0,30.0,1,Type2 AC,Secunderabad,1,5,1,25.0,0.461,48.5,2.6,2W,133.0,0.52,0
VG-SES-022702,4.0,60.0,3,Type2 AC,Madhapur,11,4,0,32.2,0.642,30.4,74.7,4W,149.0,16.25,0
VG-SES-002992,6.0,30.0,4,Bharat DC-001,Uppal,10,0,0,37.5,0.606,49.8,8.5,3W,100.0,0.35,0
VG-SES-018137,4.0,60.0,3,Type2 AC,Madhapur,10,5,1,30.4,0.616,50.4,2.1,2W,261.0,1.02,0
VG-SES-020545,7.0,120.0,7,CCS2,Madhapur,22,0,0,33.6,0.689,66.9,62.9,4W,39.0,14.99,0
VG-SES-024213,4.0,150.0,3,CCS2,Uppal,19,1,0,24.1,0.813,26.2,33.6,4W,49.0,0.0,1
VG-SES-016702,6.0,30.0,4,Bharat DC-001,Uppal,16,4,0,27.2,0.579,56.1,3.2,2W,202.0,1.33,0
VG-SES-021440,7.0,30.0,4,Type2 AC,Gachibowli,8,4,0,19.0,0.611,48.4,7.0,3W,168.0,3.31,0
VG-SES-033193,7.0,30.0,4,Type2 AC,Gachibowli,13,1,0,39.9,0.529,31.9,41.2,4W,139.0,27.16,0
VG-SES-041709,4.0,60.0,3,Type2 AC,Madhapur,13,1,0,31.9,0.587,72.0,4.1,2W,137.0,0.91,0
VG-SES-009733,7.0,30.0,2,Bharat AC-001,Kukatpally,23,1,0,20.0,0.66,39.6,44.1,4W,374.0,14.35,0
VG-SES-004900,7.0,30.0,4,Type2 AC,Gachibowli,11,4,0,32.5,0.632,63.5,67.6,4W,158.0,24.6,0
VG-SES-032415,5.0,60.0,3,CCS2,Kukatpally,9,6,1,34.9,0.638,45.7,37.4,4W,106.0,10.49,0
VG-SES-034902,3.0,150.0,5,CCS2,Kukatpally,7,3,0,30.3,0.56,28.4,65.1,4W,40.0,18.62,0
VG-SES-037439,6.0,150.0,4,GB/T,Secunderabad,13,3,0,35.3,0.478,53.0,285.4,Bus,45.0,59.7,0
VG-SES-001742,4.0,150.0,3,CCS2,Uppal,6,5,1,22.0,0.456,14.6,242.6,Bus,35.0,40.87,0
VG-SES-014912,7.0,120.0,7,CCS2,Madhapur,12,5,1,34.6,0.531,68.6,6.5,3W,42.0,0.0,1
VG-SES-043497,2.0,60.0,2,CCS2,Gachibowli,14,0,0,33.3,0.542,55.4,51.6,4W,215.0,9.47,0
VG-SES-037089,2.0,15.0,1,Type2 AC,Kukatpally,21,0,0,32.9,0.762,21.7,38.5,4W,486.0,8.58,0
VG-SES-038644,4.0,150.0,3,CCS2,Uppal,11,4,0,24.1,0.578,30.1,4.3,2W,35.0,0.69,0
VG-SES-041798,7.0,30.0,4,Type2 AC,Gachibowli,11,3,0,32.1,0.585,26.7,69.7,4W,208.0,45.03,0
VG-SES-020118,6.0,150.0,4,GB/T,Secunderabad,21,2,0,32.2,0.72,59.0,3.2,2W,29.0,9.81,0
VG-SES-025025,6.0,150.0,4,GB/T,Secunderabad,19,1,0,38.6,0.806,14.1,6.1,3W,29.0,0.0,1
VG-SES-009675,7.0,120.0,7,CCS2,Madhapur,19,0,0,25.9,0.785,33.8,3.8,2W,16.0,0.25,0
VG-SES-017465,3.0,30.0,2,Type2 AC,Secunderabad,9,5,1,15.1,0.617,54.7,2.2,2W,377.0,0.86,0
VG-SES-032474,6.0,150.0,4,GB/T,Secunderabad,8,0,0,34.4,0.572,54.4,4.3,2W,34.0,0.59,0
VG-SES-031189,4.0,150.0,3,CCS2,Uppal,19,0,0,29.0,0.869,46.7,63.2,4W,33.0,15.54,0
VG-SES-040361,7.0,30.0,4,Type2 AC,Gachibowli,9,6,1,34.0,0.613,35.2,292.3,Bus,213.0,86.26,0
VG-SES-029771,2.0,15.0,1,Type2 AC,Kukatpally,23,6,1,33.5,0.54,48.6,2.4,2W,663.0,1.06,0
VG-SES-041583,6.0,30.0,3,Type2 AC,Madhapur,19,5,1,34.3,0.82,27.9,3.3,2W,530.0,0.44,0
VG-SES-027221,3.0,30.0,1,Bharat AC-001,Uppal,23,4,0,19.2,0.588,28.0,3.0,2W,466.0,0.67,0
VG-SES-007961,5.0,60.0,3,CCS2,Kukatpally,10,1,0,20.9,0.588,24.9,7.2,3W,89.0,2.61,0
VG-SES-034743,4.0,30.0,4,Bharat AC-001,Gachibowli,21,5,1,21.5,0.765,36.9,33.0,4W,168.0,10.06,0
VG-SES-022987,3.0,30.0,2,Type2 AC,Secunderabad,9,1,0,37.0,0.694,28.0,35.0,4W,203.0,19.6,0
VG-SES-025944,3.0,30.0,2,Type2 AC,Secunderabad,11,3,0,31.2,0.66,52.6,10.5,3W,69.0,3.35,0
VG-SES-009672,3.0,30.0,2,Type2 AC,Secunderabad,9,2,0,31.6,0.562,41.5,3.4,2W,153.0,2.01,0
VG-SES-022605,6.0,30.0,4,Bharat DC-001,Uppal,9,5,1,33.9,0.564,72.9,4.2,2W,277.0,1.09,0
VG-SES-035116,3.0,30.0,1,Bharat AC-001,Uppal,23,3,0,21.2,0.609,22.2,4.4,2W,470.0,2.7,0
VG-SES-028492,3.0,30.0,1,Bharat AC-001,Uppal,23,5,1,17.8,0.518,65.8,2.0,2W,380.0,0.55,0
VG-SES-024263,4.0,30.0,4,Bharat AC-001,Gachibowli,5,1,0,29.7,0.476,35.6,3.0,2W,469.0,0.1,0
VG-SES-030657,3.0,30.0,2,Type2 AC,Secunderabad,8,3,0,28.8,0.719,42.2,30.1,4W,50.0,10.42,0
VG-SES-001613,2.0,15.0,1,Type2 AC,Kukatpally,20,2,0,36.9,0.829,30.8,2.7,2W,534.0,1.5,0
VG-SES-006895,5.0,30.0,1,Type2 AC,Secunderabad,0,5,1,12.0,0.445,18.4,28.5,4W,546.0,7.82,0
VG-SES-041438,2.0,180.0,8,CHAdeMO,Madhapur,22,3,0,21.2,0.743,13.0,40.4,4W,19.0,0.0,1
VG-SES-016554,2.0,60.0,2,CCS2,Gachibowli,13,5,1,34.8,0.476,74.2,310.9,Bus,223.0,63.79,0
VG-SES-033629,7.0,120.0,7,CCS2,Madhapur,8,0,0,25.8,0.617,41.8,2.3,2W,49.0,0.46,0
VG-SES-001534,6.0,30.0,3,Type2 AC,Madhapur,5,1,0,19.8,0.559,19.4,2.3,2W,206.0,1.36,0
VG-SES-032478,7.0,30.0,2,Bharat AC-001,Kukatpally,1,1,0,23.7,0.451,38.1,63.0,4W,380.0,36.9,0
VG-SES-033798,2.0,15.0,1,Type2 AC,Kukatpally,22,4,0,22.4,0.7,31.2,3.0,2W,358.0,0.8,0
VG-SES-006947,5.0,30.0,1,Type2 AC,Secunderabad,21,1,0,33.4,0.761,24.5,3.7,2W,361.0,1.48,0
VG-SES-017361,6.0,150.0,4,GB/T,Secunderabad,6,6,1,30.8,0.529,37.3,6.9,3W,21.0,0.67,0
VG-SES-017131,6.0,30.0,4,Bharat DC-001,Uppal,10,6,1,38.2,0.545,66.8,2.6,2W,129.0,0.78,0
VG-SES-017356,2.0,15.0,1,Type2 AC,Kukatpally,21,0,0,28.2,0.819,29.8,9.9,3W,225.0,6.53,0
VG-SES-027531,7.0,120.0,7,CCS2,Madhapur,7,0,0,27.2,0.592,65.5,3.4,2W,36.0,0.12,0
VG-SES-015545,6.0,30.0,3,Type2 AC,Madhapur,6,2,0,28.6,0.56,36.9,71.4,4W,486.0,15.3,0
VG-SES-006939,5.0,180.0,5,CHAdeMO,Gachibowli,12,5,1,34.8,0.501,70.9,2.9,2W,50.0,0.56,0
VG-SES-036227,3.0,150.0,5,CCS2,Kukatpally,13,3,0,34.0,0.527,52.3,246.6,Bus,32.0,37.21,0
VG-SES-010205,4.0,150.0,3,CCS2,Uppal,20,0,0,26.1,0.799,32.5,4.0,2W,56.0,0.71,0
VG-SES-034343,2.0,15.0,1,Type2 AC,Kukatpally,0,2,0,24.6,0.518,53.8,10.0,3W,367.0,2.51,0
VG-SES-034239,3.0,150.0,5,CCS2,Kukatpally,13,2,0,35.1,0.626,38.9,9.7,3W,51.0,1.81,0
VG-SES-010794,7.0,30.0,2,Bharat AC-001,Kukatpally,22,0,0,27.3,0.73,23.5,3.4,2W,320.0,1.81,0
VG-SES-005611,2.0,15.0,1,Type2 AC,Kukatpally,6,5,1,24.1,0.463,48.9,41.1,4W,382.0,17.54,0
VG-SES-005338,2.0,180.0,8,CHAdeMO,Madhapur,6,1,0,21.1,0.546,53.2,2.2,2W,23.0,0.2,0
VG-SES-025659,3.0,30.0,1,Bharat AC-001,Uppal,1,6,1,34.1,0.441,33.9,6.3,3W,639.0,3.3,0
VG-SES-008710,5.0,30.0,1,Type2 AC,Secunderabad,21,2,0,29.8,0.836,41.6,2.7,2W,375.0,1.5,0
VG-SES-007543,4.0,60.0,3,Type2 AC,Madhapur,9,6,1,27.5,0.531,16.6,60.3,4W,89.0,41.58,0
VG-SES-009828,6.0,150.0,4,GB/T,Secunderabad,12,4,0,40.2,0.563,68.1,235.9,Bus,25.0,11.66,0
VG-SES-004535,2.0,180.0,8,CHAdeMO,Madhapur,18,4,0,29.5,0.817,54.4,3.0,2W,10.0,0.15,0
VG-SES-033711,7.0,30.0,4,Type2 AC,Gachibowli,16,0,0,24.5,0.581,38.3,4.1,2W,228.0,2.46,0
VG-SES-021361,7.0,120.0,7,CCS2,Madhapur,6,4,0,25.2,0.546,22.9,2.1,2W,48.0,0.2,0
VG-SES-017044,3.0,150.0,5,CCS2,Kukatpally,20,3,0,25.1,0.813,36.3,235.4,Bus,27.0,30.39,0
VG-SES-024825,7.0,30.0,2,Bharat AC-001,Kukatpally,19,5,1,28.3,0.736,51.9,7.7,3W,798.0,1.76,0
VG-SES-015384,6.0,30.0,3,Type2 AC,Madhapur,20,1,0,38.7,0.855,39.9,4.3,2W,519.0,1.33,0
VG-SES-019390,4.0,150.0,3,CCS2,Uppal,6,5,1,18.7,0.458,14.2,2.9,2W,44.0,0.28,0
VG-SES-026702,3.0,30.0,2,Type2 AC,Secunderabad,16,1,0,37.5,0.548,61.9,29.3,4W,62.0,9.87,0
VG-SES-038148,4.0,150.0,3,CCS2,Uppal,20,4,0,41.0,0.813,62.8,319.6,Bus,38.0,47.87,0
VG-SES-020724,6.0,30.0,4,Bharat DC-001,Uppal,10,4,0,28.1,0.624,74.6,3.3,2W,150.0,0.77,0
VG-SES-013781,4.0,30.0,4,Bharat AC-001,Gachibowli,23,0,0,24.4,0.663,31.5,6.4,3W,263.0,2.35,0
VG-SES-040969,5.0,30.0,1,Type2 AC,Secunderabad,19,1,0,25.2,0.849,31.3,11.3,3W,414.0,7.35,0
VG-SES-019014,7.0,30.0,2,Bharat AC-001,Kukatpally,21,0,0,30.8,0.716,33.5,2.3,2W,456.0,0.15,0
VG-SES-001901,5.0,30.0,1,Type2 AC,Secunderabad,0,2,0,18.0,0.423,62.4,63.8,4W,636.0,22.08,0
VG-SES-033146,3.0,30.0,1,Bharat AC-001,Uppal,21,6,1,26.7,0.687,39.3,3.2,2W,362.0,1.89,0
VG-SES-020312,5.0,30.0,1,Type2 AC,Secunderabad,23,3,0,32.1,0.556,36.9,2.9,2W,454.0,0.81,0
VG-SES-025004,5.0,30.0,1,Type2 AC,Secunderabad,23,2,0,32.9,0.608,36.4,4.5,2W,626.0,0.8,0
VG-SES-029926,3.0,30.0,2,Type2 AC,Secunderabad,15,4,0,31.2,0.514,48.3,36.0,4W,224.0,19.38,0
VG-SES-028154,3.0,30.0,1,Bharat AC-001,Uppal,20,3,0,30.1,0.866,48.0,35.4,4W,278.0,13.89,0
VG-SES-037691,7.0,120.0,7,CCS2,Madhapur,18,6,1,33.2,0.744,54.2,10.8,3W,36.0,1.58,0
VG-SES-028634,4.0,150.0,3,CCS2,Uppal,20,2,0,35.4,0.839,16.7,7.1,3W,25.0,0.77,0
VG-SES-001684,6.0,30.0,3,Type2 AC,Madhapur,5,2,0,32.2,0.47,77.7,224.8,Bus,502.0,48.55,0
VG-SES-043138,5.0,180.0,5,CHAdeMO,Gachibowli,19,0,0,23.9,0.775,70.8,4.5,2W,41.0,0.75,0
VG-SES-017948,7.0,120.0,7,CCS2,Madhapur,19,4,0,34.8,0.782,62.4,45.7,4W,41.0,1.71,0
VG-SES-020345,5.0,60.0,3,CCS2,Kukatpally,8,2,0,34.5,0.691,50.0,74.0,4W,198.0,19.42,0
VG-SES-014284,3.0,30.0,2,Type2 AC,Secunderabad,8,0,0,29.5,0.716,57.4,29.7,4W,140.0,13.03,0
VG-SES-008209,7.0,30.0,4,Type2 AC,Gachibowli,13,0,0,41.6,0.546,36.7,2.3,2W,174.0,1.15,0
VG-SES-006577,7.0,120.0,7,CCS2,Madhapur,12,4,0,36.0,0.612,56.3,42.7,4W,29.0,4.0,0
VG-SES-005830,5.0,30.0,1,Type2 AC,Secunderabad,21,2,0,18.3,0.806,19.7,3.3,2W,264.0,1.2,0
VG-SES-034160,6.0,30.0,3,Type2 AC,Madhapur,19,4,0,21.7,0.785,20.0,2.7,2W,264.0,1.94,0
VG-SES-033447,5.0,60.0,3,CCS2,Kukatpally,13,6,1,35.5,0.536,40.2,3.8,2W,230.0,1.63,0
VG-SES-006107,5.0,60.0,3,CCS2,Kukatpally,9,0,0,23.7,0.705,48.8,53.7,4W,198.0,10.87,0
VG-SES-011819,3.0,30.0,2,Type2 AC,Secunderabad,10,1,0,25.8,0.604,53.4,43.8,4W,94.0,0.0,1
VG-SES-018123,7.0,30.0,2,Bharat AC-001,Kukatpally,6,3,0,18.7,0.514,28.8,229.0,Bus,372.0,152.51,0
VG-SES-021720,6.0,30.0,4,Bharat DC-001,Uppal,9,0,0,22.6,0.664,37.4,7.4,3W,174.0,0.0,1
VG-SES-030304,3.0,150.0,5,CCS2,Kukatpally,12,4,0,24.9,0.602,49.6,3.0,2W,40.0,0.49,0
VG-SES-002410,4.0,30.0,4,Bharat AC-001,Gachibowli,19,0,0,34.3,0.822,62.4,260.7,Bus,312.0,89.42,0
VG-SES-034081,3.0,30.0,2,Type2 AC,Secunderabad,16,1,0,27.7,0.65,31.9,10.6,3W,151.0,3.87,0
VG-SES-001775,4.0,150.0,3,CCS2,Uppal,7,3,0,30.0,0.583,34.4,65.0,4W,34.0,16.1,0
VG-SES-024349,7.0,30.0,4,Type2 AC,Gachibowli,8,2,0,28.8,0.554,34.9,3.3,2W,144.0,1.07,0
VG-SES-040863,2.0,15.0,1,Type2 AC,Kukatpally,23,4,0,29.2,0.587,68.9,4.1,2W,437.0,1.14,0
VG-SES-004838,5.0,180.0,5,CHAdeMO,Gachibowli,18,2,0,32.9,0.708,44.8,2.7,2W,24.0,0.27,0
VG-SES-032839,5.0,60.0,3,CCS2,Kukatpally,8,0,0,32.2,0.66,13.4,3.2,2W,47.0,0.0,1
VG-SES-041001,4.0,150.0,3,CCS2,Uppal,6,5,1,19.9,0.515,33.9,36.5,4W,39.0,1.16,0
VG-SES-025859,7.0,30.0,2,Bharat AC-001,Kukatpally,20,0,0,37.9,0.803,48.3,2.2,2W,145.0,0.0,1
VG-SES-018051,2.0,180.0,8,CHAdeMO,Madhapur,18,0,0,24.5,0.776,28.9,272.1,Bus,16.0,20.29,0
VG-SES-007678,5.0,30.0,1,Type2 AC,Secunderabad,23,2,0,23.2,0.629,75.9,2.7,2W,645.0,0.61,0
VG-SES-011209,2.0,60.0,2,CCS2,Gachibowli,9,3,0,21.3,0.644,27.9,2.8,2W,110.0,0.86,0
VG-SES-007861,4.0,60.0,3,Type2 AC,Madhapur,14,3,0,22.6,0.514,50.4,4.3,2W,280.0,0.82,0
VG-SES-004390,2.0,60.0,2,CCS2,Gachibowli,10,6,1,37.9,0.592,39.5,11.4,3W,91.0,0.0,1
VG-SES-005658,2.0,180.0,8,CHAdeMO,Madhapur,19,3,0,34.6,0.78,76.3,3.4,2W,27.0,0.18,0
VG-SES-003540,6.0,30.0,3,Type2 AC,Madhapur,0,1,0,32.4,0.494,21.4,68.4,4W,366.0,27.7,0
VG-SES-010856,3.0,30.0,2,Type2 AC,Secunderabad,13,2,0,28.1,0.601,55.4,2.5,2W,194.0,0.58,0
VG-SES-037161,4.0,30.0,4,Bharat AC-001,Gachibowli,22,0,0,26.9,0.633,33.1,69.8,4W,486.0,21.03,0
VG-SES-028540,4.0,60.0,3,Type2 AC,Madhapur,15,1,0,32.8,0.565,29.7,62.6,4W,153.0,34.54,0
VG-SES-010360,3.0,150.0,5,CCS2,Kukatpally,11,1,0,22.3,0.577,33.9,49.2,4W,52.0,17.51,0
VG-SES-010575,5.0,180.0,5,CHAdeMO,Gachibowli,12,4,0,38.1,0.622,38.8,2.4,2W,30.0,0.04,0
VG-SES-034949,7.0,120.0,7,CCS2,Madhapur,12,3,0,44.5,0.528,68.4,3.3,2W,51.0,0.66,0
VG-SES-003137,6.0,30.0,3,Type2 AC,Madhapur,23,4,0,32.6,0.596,41.8,3.6,2W,304.0,1.89,0
VG-SES-022718,2.0,60.0,2,CCS2,Gachibowli,9,2,0,29.5,0.667,25.6,3.3,2W,151.0,0.85,0
VG-SES-020060,5.0,30.0,1,Type2 AC,Secunderabad,0,5,1,16.7,0.496,63.2,4.3,2W,187.0,0.76,0
VG-SES-023820,3.0,30.0,2,Type2 AC,Secunderabad,15,1,0,29.3,0.664,32.8,2.7,2W,74.0,0.84,0
VG-SES-036588,4.0,30.0,4,Bharat AC-001,Gachibowli,6,3,0,32.4,0.522,19.5,3.6,2W,369.0,1.62,0
VG-SES-036040,2.0,60.0,2,CCS2,Gachibowli,10,2,0,21.7,0.617,60.0,2.0,2W,179.0,0.81,0
VG-SES-003201,2.0,180.0,8,CHAdeMO,Madhapur,18,0,0,36.4,0.731,30.3,51.5,4W,25.0,8.68,0
VG-SES-014982,6.0,30.0,4,Bharat DC-001,Uppal,8,0,0,16.6,0.663,52.5,3.4,2W,132.0,0.52,0
VG-SES-032636,2.0,60.0,2,CCS2,Gachibowli,8,6,1,21.0,0.525,48.6,33.1,4W,223.0,9.57,0
VG-SES-033037,7.0,30.0,2,Bharat AC-001,Kukatpally,21,1,0,35.0,0.773,46.2,9.3,3W,389.0,3.89,0
VG-SES-021674,4.0,150.0,3,CCS2,Uppal,11,4,0,24.8,0.562,37.0,2.4,2W,27.0,0.29,0
VG-SES-038329,3.0,30.0,2,Type2 AC,Secunderabad,10,3,0,32.4,0.606,78.4,25.1,4W,147.0,5.07,0
VG-SES-015718,3.0,30.0,2,Type2 AC,Secunderabad,13,5,1,32.4,0.437,63.4,60.2,4W,181.0,19.07,0
VG-SES-030177,3.0,30.0,2,Type2 AC,Secunderabad,16,1,0,26.5,0.56,46.6,28.1,4W,289.0,12.77,0
VG-SES-018080,5.0,60.0,3,CCS2,Kukatpally,13,4,0,30.0,0.512,48.2,346.0,Bus,223.0,88.88,0
VG-SES-038668,2.0,60.0,2,CCS2,Gachibowli,16,1,0,26.5,0.701,15.5,65.1,4W,172.0,21.19,0
VG-SES-041891,5.0,60.0,3,CCS2,Kukatpally,9,6,1,34.3,0.628,41.1,29.2,4W,181.0,15.88,0
VG-SES-031609,5.0,60.0,3,CCS2,Kukatpally,9,2,0,34.0,0.659,49.3,2.6,2W,201.0,1.26,0
VG-SES-010617,4.0,30.0,4,Bharat AC-001,Gachibowli,20,5,1,24.0,0.731,43.1,3.6,2W,633.0,1.96,0
VG-SES-033241,2.0,180.0,8,CHAdeMO,Madhapur,20,1,0,21.3,0.867,25.3,10.5,3W,35.0,1.74,0
VG-SES-014691,4.0,30.0,4,Bharat AC-001,Gachibowli,20,0,0,25.5,0.863,13.7,2.1,2W,282.0,0.45,0
VG-SES-008371,4.0,60.0,3,Type2 AC,Madhapur,14,1,0,35.6,0.568,52.5,41.0,4W,253.0,16.25,0
VG-SES-008733,3.0,150.0,5,CCS2,Kukatpally,18,2,0,40.6,0.727,29.4,68.0,4W,27.0,12.34,0
VG-SES-006486,6.0,30.0,3,Type2 AC,Madhapur,6,1,0,32.0,0.523,57.7,339.8,Bus,875.0,76.75,0
VG-SES-003184,2.0,180.0,8,CHAdeMO,Madhapur,18,0,0,39.2,0.759,32.1,6.2,3W,43.0,1.07,0
VG-SES-005907,4.0,150.0,3,CCS2,Uppal,18,6,1,27.7,0.67,49.5,4.5,2W,25.0,0.0,1
VG-SES-022881,3.0,30.0,2,Type2 AC,Secunderabad,11,5,1,37.0,0.538,48.5,61.2,4W,158.0,0.0,1
